cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits
30,7,0.08437561988830566,0.05297398567199707,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",13,"{'14': 6, '14,11': 2, '8,11': 2, '14,13': 2, '11,8': 1, '14,16': 1, '13,14': 1}",0.05692768096923828,0.05392098426818848,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",54,"{'12,13': 6, '12,15': 6, '15,18': 6, '23,24': 4, '15,12': 4, '8,11': 4, '21,23': 4, '11,14': 4, '18': 3, '13,14': 3, '13,12': 3, '18,15': 3, '18,21': 3, '0,1': 2, '23,21': 2, '24,23': 2, '24,25': 2, '11,8': 2, '10,12': 2, '1,4': 2, '4,7': 2, '7,10': 2, '8,9': 2, '13': 2, '14,11': 2, '25,26': 2, '9,8': 1, '21,18': 1, '12,10': 1, '1,0': 1, '10,7': 1, '15': 1, '7,4': 1, '4,1': 1, '25,24': 1, '14,13': 1, '26,25': 1}",0.03995680809020996,0.055055856704711914,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",48,"{'14,11': 5, '11,14': 5, '5,8': 4, '8,11': 4, '13,14': 4, '12,13': 4, '14': 3, '12': 3, '11,8': 3, '0,1': 2, '15,18': 2, '16,19': 2, '19,22': 2, '22,25': 2, '25,26': 2, '14,13': 2, '13,12': 2, '18,21': 2, '21,23': 2, '8,5': 2, '3,5': 2, '2,3': 2, '8,9': 2, '1,2': 2, '14,16': 2, '16,14': 1, '12,15': 1, '26,25': 1, '19,16': 1, '22,19': 1, '25,22': 1, '1,0': 1, '18,15': 1, '21,18': 1, '23,21': 1, '5,3': 1, '3,2': 1, '2,1': 1, '9,8': 1}",0.028975248336791992,0.05591320991516113,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",48,"{'12,13': 8, '12': 5, '13,14': 5, '15,18': 4, '13,12': 4, '14': 3, '12,15': 3, '14,13': 2, '14,16': 2, '16,19': 2, '19,22': 2, '22,25': 2, '25,26': 2, '17,18': 2, '0,1': 2, '18,15': 2, '5,8': 2, '1,4': 2, '8,11': 2, '4,7': 2, '7,10': 2, '10,12': 2, '15,12': 1, '14,11': 1, '4,1': 1, '13': 1, '7,4': 1, '16,14': 1, '12,10': 1, '19,16': 1, '22,19': 1, '25,22': 1, '10,7': 1, '26,25': 1, '1,0': 1, '11,8': 1, '18,17': 1, '8,5': 1}"
30,8,0.0800466537475586,0.049967050552368164,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",11,"{'12,13': 2, '13,14': 2, '12,15': 2, '10,12': 2, '12': 1, '14,13': 1, '15,12': 1, '12,10': 1, '10,7': 1, '10': 1}",0.03702592849731445,0.05697178840637207,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",26,"{'19,16': 4, '8,11': 4, '14,16': 4, '16,14': 3, '16,19': 3, '5,8': 2, '11,8': 2, '11,14': 2, '14,11': 2, '25,26': 2, '22,25': 2, '19,22': 2, '14,13': 1, '19': 1, '26,25': 1, '22,19': 1, '25,22': 1, '8,5': 1, '14': 1}",0.02799701690673828,0.06404900550842285,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",23,"{'8,11': 4, '16,19': 4, '5,8': 2, '16,14': 2, '11,8': 2, '11,14': 2, '14,11': 2, '25,26': 2, '22,25': 2, '14,16': 2, '19,22': 2, '19,16': 2, '14,13': 1, '16': 1, '25,22': 1, '22,19': 1, '8,5': 1, '26,25': 1, '14': 1}",0.023989439010620117,0.059922218322753906,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",31,"{'11,14': 4, '14,16': 4, '8,11': 3, '0': 2, '19,20': 2, '13,14': 2, '8,9': 2, '16,14': 2, '0,1': 2, '16,19': 2, '3,5': 2, '2,3': 2, '5,8': 2, '1,2': 2, '8,5': 1, '8': 1, '14,13': 1, '1,0': 1, '11,8': 1, '9,8': 1, '14,11': 1, '2,1': 1, '3,2': 1, '19,16': 1, '5,3': 1, '20,19': 1, '11': 1}"
30,9,0.03895258903503418,0.05097508430480957,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",12,"{'3': 6, '3,2': 2, '3,5': 2, '2,3': 1, '5,3': 1}",0.02299809455871582,0.06302928924560547,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",12,"{'23': 6, '23,21': 2, '23,24': 2, '21,23': 1, '24,23': 1}",0.01795196533203125,0.06488275527954102,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",12,"{'3': 6, '3,5': 2, '3,2': 2, '5,3': 1, '2,3': 1}",0.024933576583862305,0.05890941619873047,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",30,"{'12': 6, '10,12': 4, '7,10': 4, '12,15': 2, '15,18': 2, '18,21': 2, '10,7': 2, '0,1': 2, '0': 2, '12,13': 2, '4,7': 2, '1,4': 2, '12,10': 2, '13,12': 1, '7,4': 1, '7': 1, '4,1': 1, '21,18': 1, '18,15': 1, '1,0': 1, '15,12': 1}"
30,10,0.035950660705566406,0.05091977119445801,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",10,"{'23': 4, '23,21': 2, '23,24': 2, '21,23': 1, '24,23': 1}",0.019992351531982422,0.05998969078063965,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",10,"{'23': 4, '23,24': 2, '23,21': 2, '24,23': 1, '21,23': 1}",0.01495981216430664,0.06105399131774902,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",10,"{'3': 4, '3,2': 2, '3,5': 2, '2,3': 1, '5,3': 1}",0.023985624313354492,0.11254429817199707,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",25,"{'1': 6, '1,4': 2, '12,13': 2, '3,5': 2, '7,10': 2, '2,3': 2, '1,2': 2, '10,12': 2, '0,1': 2, '4,7': 2, '10,7': 1, '12,10': 1, '13,12': 1, '0': 1, '7,4': 1, '4,1': 1, '2,1': 1, '3,2': 1, '5,3': 1, '1,0': 1, '7': 1}"
30,11,0.05048823356628418,0.04701423645019531,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",12,"{'3': 8, '2': 4, '3,5': 2, '5,3': 1, '2,3': 1}",0.023990392684936523,0.06101679801940918,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",8,"{'3': 4, '3,2': 2, '2,3': 1, '3,5': 1}",0.01850271224975586,0.06094193458557129,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",9,"{'3': 5, '3,5': 2, '5,3': 1, '3,2': 1}",0.02892303466796875,0.05690503120422363,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",54,"{'1': 27, '3': 8, '1,2': 4, '2,3': 4, '5,8': 2, '3,5': 2, '0,1': 2, '4,7': 2, '3,2': 2, '2,1': 2, '8,11': 2, '7,4': 1, '1,0': 1, '11,8': 1, '8,5': 1, '5,3': 1, '1,4': 1}"
30,12,0.07599878311157227,0.04884147644042969,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",9,"{'12': 5, '12,10': 2, '7,10': 2, '15,18': 2, '10,7': 1, '12,13': 1, '18,15': 1, '12,15': 1}",0.05196809768676758,0.04905843734741211,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",41,"{'24,25': 6, '5,8': 4, '19,22': 4, '11,14': 4, '14,16': 4, '22': 3, '22,19': 3, '22,25': 3, '24': 3, '25,24': 3, '2,3': 2, '21,23': 2, '19,16': 2, '25,26': 2, '16,19': 2, '18,21': 2, '17,18': 2, '16,14': 2, '14,11': 2, '11,8': 2, '8,11': 2, '3,5': 2, '8,5': 2, '3,2': 1, '23,21': 1, '18,17': 1, '26,25': 1, '24,23': 1, '25,22': 1, '5,3': 1, '21,18': 1}",0.04002952575683594,0.051012277603149414,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",43,"{'19,22': 6, '24,25': 6, '5,8': 4, '11,14': 4, '14,16': 4, '22': 3, '22,19': 3, '22,25': 3, '24': 3, '25,24': 3, '2,3': 2, '21,23': 2, '19,16': 2, '25,26': 2, '16,19': 2, '18,21': 2, '17,18': 2, '16,14': 2, '14,11': 2, '11,8': 2, '8,11': 2, '3,5': 2, '8,5': 2, '3,2': 1, '23,21': 1, '18,17': 1, '26,25': 1, '24,23': 1, '25,22': 1, '5,3': 1, '21,18': 1}",0.0320124626159668,0.056456565856933594,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",52,"{'5,8': 8, '5': 6, '8,11': 6, '2,3': 5, '14,16': 4, '1,2': 4, '8,5': 4, '3,5': 4, '2': 4, '11,8': 3, '5,3': 3, '11,14': 3, '16,19': 3, '22,25': 2, '11': 2, '16,14': 2, '0,1': 2, '19,22': 2, '19,20': 2, '3,2': 2, '2,1': 2, '24,25': 2, '25,22': 1, '25,24': 1, '20,19': 1, '14,11': 1, '19,16': 1, '1,0': 1, '22,19': 1}"
30,13,0.04587841033935547,0.04899430274963379,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",13,"{'5': 10, '3': 5, '3,2': 2, '3,5': 1, '2,3': 1}",0.022992610931396484,0.05939793586730957,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",8,"{'3': 4, '3,2': 2, '3,5': 1, '2,3': 1}",0.01994609832763672,0.06189084053039551,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",8,"{'3': 4, '3,2': 2, '3,5': 1, '2,3': 1}",0.03291153907775879,0.05890035629272461,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",53,"{'7': 36, '12,13': 4, '10,12': 4, '7,10': 3, '0,1': 2, '1,4': 2, '4,7': 2, '13,12': 2, '12,10': 2, '1,0': 1, '4,1': 1, '7,4': 1, '10,7': 1, '10': 1}"
30,14,0.030917644500732422,0.04886889457702637,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",10,"{'3': 6, '3,2': 2, '3,5': 1, '2,3': 1}",0.0249330997467041,0.0600283145904541,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",10,"{'23': 6, '23,21': 2, '23,24': 1, '21,23': 1}",0.018949508666992188,0.06095433235168457,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",11,"{'23': 7, '23,24': 2, '23,21': 1, '24,23': 1}",0.03495621681213379,0.05647730827331543,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",36,"{'10': 14, '0': 5, '12,15': 4, '10,12': 4, '7,10': 4, '4,7': 3, '1,4': 2, '15,12': 2, '0,1': 2, '10,7': 2, '15,18': 2, '12,10': 2, '1,0': 1, '4,1': 1, '4': 1, '7,4': 1, '18,15': 1}"
30,15,0.043099403381347656,0.04489588737487793,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",12,"{'11': 10, '8': 7, '8,11': 1, '8,5': 1, '8,9': 1}",0.02498030662536621,0.05704855918884277,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",10,"{'8': 7, '8,11': 1, '8,5': 1, '8,9': 1}",0.018996238708496094,0.059940338134765625,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",12,"{'1': 9, '1,2': 1, '1,4': 1, '1,0': 1}",0.037947893142700195,0.051911354064941406,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",68,"{'0': 20, '12': 18, '13,14': 4, '15,18': 4, '12,13': 4, '18,21': 4, '14,13': 2, '16,19': 2, '21,23': 2, '23,24': 2, '0,1': 2, '24,25': 2, '18,15': 2, '19,22': 2, '12,15': 2, '1,4': 2, '10,12': 2, '7,10': 2, '13,12': 2, '4,7': 2, '21,18': 2, '25,24': 1, '23,21': 1, '24,23': 1, '19,16': 1, '22,19': 1, '12,10': 1, '10,7': 1, '7,4': 1, '4,1': 1, '1,0': 1, '14,16': 1}"
30,16,0.02396416664123535,0.09531474113464355,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",5,"{'23,24': 2, '23,21': 1, '23': 1, '24,23': 1}",0.020001649856567383,0.06290841102600098,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",5,"{'23,24': 2, '23,21': 1, '23': 1, '24,23': 1}",0.01702284812927246,0.06389760971069336,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",7,"{'3': 3, '3,5': 2, '3,2': 1, '5,3': 1}",0.039893150329589844,0.05304265022277832,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",37,"{'3': 11, '0': 5, '1,2': 4, '2,3': 4, '4,7': 2, '1,4': 2, '5,8': 2, '8,9': 2, '0,1': 2, '1': 2, '6,7': 2, '3,2': 2, '2,1': 2, '7,6': 1, '9,8': 1, '8,5': 1, '3,5': 1, '1,0': 1, '4,1': 1, '7,4': 1}"
30,17,0.04206395149230957,0.04900407791137695,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",11,"{'7': 8, '6': 4, '7,6': 3}",0.02100348472595215,0.05991387367248535,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",8,"{'20': 5, '20,19': 2, '19,20': 1}",0.016954660415649414,0.06608104705810547,"{'100000000000000000000000000': 7, '000000000000000000000000000': 1017}",8,"{'20': 5, '20,19': 2, '19,20': 1}",0.035970211029052734,0.05995655059814453,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",34,"{'7': 16, '0': 6, '0,1': 2, '1,4': 2, '4,7': 2, '12,15': 2, '10,12': 2, '7,10': 2, '1,0': 1, '4,1': 1, '7,4': 1, '15,12': 1, '12,10': 1, '10,7': 1}"
30,18,0.03191423416137695,0.04106926918029785,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",11,"{'10': 10, '7': 1, '7,10': 1, '7,4': 1, '7,6': 1}",0.019499540328979492,0.056963205337524414,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",5,"{'19': 2, '19,16': 1, '19,22': 1, '19,20': 1}",0.015956878662109375,0.06290292739868164,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",7,"{'8': 4, '8,5': 1, '8,11': 1, '8,9': 1}",0.03995370864868164,0.04986715316772461,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",59,"{'0': 14, '13': 13, '7': 7, '12,13': 4, '15,18': 4, '10,12': 4, '12,15': 3, '7,10': 3, '0,1': 2, '18,21': 2, '14,16': 2, '16,19': 2, '19,20': 2, '13,12': 2, '1,4': 2, '12,10': 2, '18,15': 2, '4,7': 2, '10,7': 1, '4,1': 1, '15,12': 1, '20,19': 1, '19,16': 1, '7,4': 1, '16,14': 1, '13,14': 1, '1,0': 1, '21,18': 1, '12': 1}"
30,19,0.046089887619018555,0.04802823066711426,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",11,"{'17': 7, '18': 6, '18,17': 3}",0.02300119400024414,0.0620119571685791,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",6,"{'20': 3, '20,19': 2, '19,20': 1}",0.019005775451660156,0.06289386749267578,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",6,"{'0': 3, '0,1': 2, '1,0': 1}",0.04299569129943848,0.05303478240966797,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",57,"{'4': 36, '0': 12, '0,1': 2, '1,4': 2, '6,7': 2, '4,7': 2, '1,0': 1, '4,1': 1, '7,6': 1, '7,4': 1}"
30,20,0.04400467872619629,0.04585003852844238,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",11,"{'24': 10, '23': 3, '23,24': 1, '23,21': 1}",0.019016265869140625,0.06594443321228027,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",2,"{'3,5': 1, '3,2': 1}",0.019946813583374023,0.06294965744018555,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",4,"{'23': 2, '23,21': 1, '23,24': 1}",0.04400920867919922,0.058061838150024414,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",63,"{'4': 33, '12': 13, '7,10': 4, '4,7': 3, '15,18': 2, '18,21': 2, '21,23': 2, '0,1': 2, '10,7': 2, '1,4': 2, '10,12': 2, '7,4': 1, '1,0': 1, '12,10': 1, '23,21': 1, '4,1': 1, '21,18': 1, '18,15': 1, '12,15': 1}"
30,21,0.031045913696289062,0.04393815994262695,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",11,"{'18': 10, '17': 3, '17,18': 1}",0.020943880081176758,0.059946537017822266,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",4,"{'20': 3, '20,19': 1}",0.019947290420532227,0.05944204330444336,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",5,"{'17': 4, '17,18': 1}",0.04294228553771973,0.06139516830444336,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",47,"{'10': 25, '0': 9, '1,4': 2, '4,7': 2, '7,10': 2, '0,1': 2, '18,21': 2, '15,18': 2, '12,15': 2, '1,0': 1, '4,1': 1, '7,4': 1, '21,18': 1, '18,15': 1, '15,12': 1, '10,12': 1, '10,7': 1}"
30,22,0.012149333953857422,0.0399167537689209,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",1,{20: 1},0.015957355499267578,0.05192136764526367,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",1,{20: 1},0.013962745666503906,0.1149444580078125,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",1,{0: 1},0.01196742057800293,0.05884242057800293,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",66,{0: 66}
30,23,0.03926444053649902,0.04402875900268555,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",9,"{'20': 8, '19': 5, '19,20': 1}",0.022998332977294922,0.06389212608337402,"{'100000000000000000000000000': 523, '000000000000000000000000000': 501}",6,"{'26': 4, '26,25': 1}",0.02094435691833496,0.06689310073852539,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",6,"{'6': 5, '6,7': 1}",0.04892921447753906,0.05303525924682617,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",64,"{'12': 37, '0': 11, '22,25': 2, '4,7': 2, '7,10': 2, '13,14': 2, '10,12': 2, '0,1': 2, '1,4': 2, '19,22': 2, '14,16': 2, '16,19': 2, '19,16': 1, '12,13': 1, '14,13': 1, '16,14': 1, '1,0': 1, '22,19': 1, '12,10': 1, '10,7': 1, '7,4': 1, '4,1': 1, '25,22': 1}"
30,24,0.02704906463623047,0.04193902015686035,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",7,"{'20': 6, '19': 4, '19,20': 1}",0.018949508666992188,0.05441021919250488,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",5,"{'20': 4, '20,19': 1}",0.01700758934020996,0.05590057373046875,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",5,"{'9': 4, '9,8': 1}",0.044936180114746094,0.050928592681884766,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",57,"{'0': 29, '7': 18, '1,4': 2, '4,7': 2, '17,18': 2, '0,1': 2, '15,18': 2, '12,15': 2, '10,12': 2, '1,0': 1, '4,1': 1, '7,4': 1, '18,15': 1, '15,12': 1, '12,10': 1, '7,10': 1, '18,17': 1}"
30,25,0.01115274429321289,0.03886890411376953,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{20: 3},0.015006542205810547,0.0519106388092041,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{0: 3},0.011968135833740234,0.05594158172607422,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{0: 3},0.009972810745239258,0.05739903450012207,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",35,{0: 35}
30,26,0.022067546844482422,0.03994393348693848,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",11,"{'18': 10, '17': 1, '17,18': 1}",0.017952442169189453,0.051939964294433594,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",4,"{'9': 3, '9,8': 1}",0.01495981216430664,0.05291008949279785,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",4,"{'0': 3, '0,1': 1}",0.04293465614318848,0.053023576736450195,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",40,"{'0': 22, '2': 11, '0,1': 2, '1,2': 2, '5,8': 2, '3,5': 2, '1,0': 1, '2,1': 1, '8,5': 1, '5,3': 1, '2,3': 1}"
30,27,0.01695561408996582,0.04793190956115723,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",3,{20: 3},0.02094435691833496,0.06508231163024902,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{9: 3},0.018949031829833984,0.06688857078552246,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{0: 3},0.014959096908569336,0.06501531600952148,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",101,{0: 101}
30,28,0.01196742057800293,0.04093647003173828,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",2,{20: 2},0.015956878662109375,0.05385589599609375,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",2,{9: 2},0.013962268829345703,0.05304765701293945,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",2,{0: 2},0.011225461959838867,0.05694770812988281,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",40,{0: 40}
30,29,0.012143850326538086,0.039374589920043945,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",3,{6: 3},0.01699233055114746,0.05494809150695801,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",3,{6: 3},0.014020204544067383,0.054852962493896484,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",3,{0: 3},0.010970592498779297,0.052906036376953125,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",43,{0: 43}
31,5,0.07384514808654785,0.043883323669433594,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",21,"{'14,11': 3, '8,11': 2, '13,14': 2, '12,13': 2, '10,12': 2, '10,7': 2, '4,7': 2, '11,14': 1, '11,8': 1, '14,16': 1, '14,13': 1, '13,12': 1, '12,10': 1, '7,4': 1}",0.03191423416137695,0.06100749969482422,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",32,"{'16,14': 4, '10,12': 4, '12,13': 4, '14,16': 3, '13,12': 3, '13,14': 3, '7,10': 2, '22,25': 2, '25,26': 2, '10,7': 2, '12,15': 2, '14,13': 2, '15,18': 2, '16,19': 2, '12,10': 2, '11,14': 2, '4,7': 2, '19,22': 2, '19,16': 1, '15,12': 1, '22,19': 1, '25,22': 1, '26,25': 1, '18,15': 1, '7,4': 1, '14,11': 1}",0.022989511489868164,0.05899643898010254,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",31,"{'13,14': 5, '10,12': 4, '12,13': 4, '14,16': 3, '16,14': 3, '13,12': 3, '7,10': 2, '10,7': 2, '16,19': 2, '19,22': 2, '22,25': 2, '25,26': 2, '12,15': 2, '15,18': 2, '14,13': 2, '12,10': 2, '4,7': 2, '15,12': 1, '18,15': 1, '26,25': 1, '25,22': 1, '22,19': 1, '19,16': 1, '7,4': 1, '14,11': 1}",0.01999521255493164,0.06206202507019043,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",34,"{'12,13': 5, '12,15': 4, '7,10': 4, '10,12': 4, '18,21': 4, '15,18': 3, '13,14': 3, '12,10': 3, '21,23': 2, '13,12': 2, '10,7': 2, '15,12': 2, '0,1': 2, '21,18': 2, '11,14': 2, '4,7': 2, '1,4': 2, '18,15': 1, '1,0': 1, '14,11': 1, '14,13': 1, '7,4': 1, '4,1': 1, '23,21': 1}"
